key_index,text,overall
6764,Ohio Gov. John Kasich (R) on Wednesday said that he would like to get rid of teachers' lounges to reduce how much... http://t.co/aGVJ9peTyy,2
17742,IRONMAN 70.3 in #Ballarat 11-13 December. Haven't trained? Do the Twilight Fun Run 11 Dec https://t.co/EBcrRGTla2 https://t.co/5Iz9QITDcw,2
13183,Gucci unmentionables alter good hope december extend the match your symptomatologic entrance reinforcement til...,2
8560,@fantasyleague @EwingCalvin Going to be at the Lane on Saturday and if he's not in the squad I'll be gutted... Kane needs help!,2
3821,@johnkasich has the MO! #2 in NH will help raise $ &amp; get press. There's a lot to like w/ every man Gov John Kasich. http://t.co/ztfLxwyudf,2
19178,Coalition is necessary for the 1st time Muslim stood up ag terrorsm wdout dependng on west.Iran cant be bcz all Ts there assets. @DrAyesha4,2
12990,Catch up with Naruto and watched a few movies today! Friday well spent!,3
11593,Did Real Madrid deliberately cock up so they get De Gea on the cheap in January or for free in the summer? #bbcfootball #DeadlineDay,2
18548,Actor Amy Schumer gets famous and the 1st thing she does? Make Leftwing comments re gun control. I won't act if you stay out of policy.,1
8987,Tell ya what. If 10+ non-runners come and watch our meet on Saturday I'll take you all out to dunkin afterwards for a few dozen donuts on me,2
10711,Remember this when you watch the news stories about Nicki tomorrow morning. http://t.co/ql1hPfQ7O7,2
5872,"Yesterday was a great day!!! I felt like Ice Cube in the movie Friday ""Today was a good day"". I got one of my... http://t.co/dW7uTaA5Tv",3
19598,"@ajplus Tell us abou the teenagers Saudi Arabia is chopping heads off. C'mon, peope want to know.  #BoycottSaudiArabia",1
14036,"@NRO @Nero  Still looking for ""not infringe on Gay marriage"" in the 2nd amend, gimme a minute.",2
12518,Thank god brendan let @FinallyMario go back to Milan cuz he is to good to be sat on a bench. #Balotelli #goalmachine http://t.co/nD73jeo6RM,3
14317,7:35 pm central time on Sunday night and Tom Brady and the @Patriots are still #cheaters,1
10561,"But Miley, what IS good? I think Nicki needs an answer on her desk by tomorrow morning if you wanna keep ya scalp.",1
19586,Katy Perry's game flops while Kim Kardashian breaks the app store - The Sun https://t.co/7wsF2Em7xl,2
18796,6. In the 7th grade I stole the janitors keys so I can go into the comp lab n print out twilight pictures for my wall,3
19912,'Justin Bieber' appeared on Thursday 24 at the 6th place in the Top20 of Norway's Trends: https://t.co/UFmLcf8rOt #trndnl,2
19121,"Man, George Harrison was my favorite Beatle. What a brilliant soul, may he R.i.p",3
16555,"November 12, 2001 George Harrison was being treated for terminal cancer in New York. He knew he didn't' have much... https://t.co/awWYeqDkHB",2
7225,awwww...i miss the 1st batch of Big Brother when I saw Nene...my God its been all ages already! #PBB10years,2
10706,@Nessaa51 it's all Gucci I'll be at school tomorrow,2
4770,i m on break from op so maybe i should keep it up with naruto or or or watch your lie in april but like i love myself so idk,2
6313,I didn't realize Scott Walker has a big old comb-over. That picture may drop him a few points in the polls. https://t.co/v9dp5CHDNt,1
7619,Zayn deserves so much to be happy. I'd trade the moon for the sun if that could make him happy,3
11692,Idk why people are bashin on Kanye West. If u think about it the man really be speakin the truth. He may be an ass @ times but he's smart.,2
12994,"@vizmedia got it on pre-order, now we just need The 7th Hokage and the Scarlet Spring to get a print release &amp; the Day Naruto became Hokage",2
8152,"If Saturday was anything to go by, #thfc's issue isnt creating chances but the conversion of those chances. Kane needs support &amp; competition",2
5261,"@VeniceMase Stanely is Ice Cube's neighbor in the movie Friday. He is the guy who says, ""Will you please stay off my frigging grass, Please""",2
16827,@DLoesch in a sense she did in the MMA plus she was ranked 7th and Dana White is in a state of shock. Ronda has one more shot at her,3
4976,"White: UFC not going to Dallas in December, Rousey's next fight in Vegas http://t.co/gz2nRMPPrq via @BloodyElbow",2
15820,"This day in rock history: September 9th, 1965 Bob Dylan's Like a Rolling Stone reaches #2",2
8669,"@LiamsJeansX And then it's Niall on September 13, it's hard to forget!!!",3
4376,"Carly Fiorina isn't the 1st person 2 Xpose #HillaryClinton as Corrupt Liar, but it seems the press only cares 2 give a women any PC coverage",1
17183,"@LokiSilberzunge ""Yes,I did.It was a disaster.I saw Thor on the news.I was very concerned."" Tom sat next to him,placing his hand on his~",1
4476,"The pool is cool, the sun is hot, the breeze is soft. I have attained Nirvana. #thespiritualstate #nottheband http://t.co/052JGiqWVK",3
3784,"Sunday Oliseh, the newly appointed Super Eagles handler has advised Nigerian players plying their trade at big... http://t.co/c7sv5QgYg1",2
13394,Exciting weekend. Kitchen being fitted today Foo Fighters live tomorrow. Iggy Pop and Royal Blood supporting is the icing on the cake,3
14542,Oh. When shall i give it? I'm thinking of giving it tomorrow or on niall's birthday. Hmmm...,2
7495,"Zac Brown Band last night, Billboard music festival today and tomorrow and running a 5k tomorrow morning I'm going to be dead on Monday",3
20211,I know [Nicki M] was commissioned for the BBHMM remix back in June along w/ Kendrick but i have no idea what progress has been made #ANTI,2
6028,"Scott Walker support has also dropped significantly, down 33% from pre-debate. Now tied for 5th with Huckabee. #tcot #gop",1
14550,NW: Top Gear with Ed Sheeran's 1st driving lesson lol,2
7722,Was this feeling nirvana or was it the bliss ignorance portrays  What ever it may be its taste lingers on my tongue.,2
18376,@breestraley is it at your house? If you're free at all tomorrow we can see if Curtis can come look at it ? Text meee,2
6113,You can't make this up. Dustin Johnson starts his round with a snowman 8 quadruple boget on the 1st.,2
10560,"when that whole thing with nicki and miley, i sat there and just thought ""DAMNNNN SHOTS FIRED"" #VMA2015",2
12989,"The girls will be attending the 2015 @mtvema's in Milan, Italy on October 25th before they take on Europe for their first European Tour!",3
5297,One more day of work tomorrow. Then Jason Aldean Concert!! Off Friday and Monday. Bills game Friday! Draft Sunday. Bring on this weekend!,3
1501,Dustin Johnson led the British Open at the halfway stage at St Andrews on Saturday on a day that saw one of the worst wind delays in the,1
18065,"Wi a live up the higt life, smoke from day till twilight, smoke from night till sun light...(8) #Movado -high like",2
8162,@ThatNiggaKami If it were an actual battle Naruto would murk luffy so far back six paths &gt;&gt; gear 4th,2
12101,"@NicoletteKelley Set a reminder: October 6. Get ready to join the celebration around #AllDayBreakfast, Nicki!",3
4828,"Frank Gifford and 'A Fan's Notes': Frank Gifford, who died Sunday in Connecticut at age 84, was not just a Hal... http://t.co/B3h47jilLE",2
9778,you know you're officially into kpop when you spend your Saturday watching the  @PathcodeEXO documentaries in between homework LOL,3
651,Great round @TheOpen for Paul Dunne #doingirelandproud can't believe I'm going to miss the last day tomorrow,3
5974,"If Kanye, Frank Ocean, and Drake all drop albums on the same day, the Internet may never recover.",3
2696,#YakubToHang Matter of fate; Yakub to be hanged tomorrow on his b'day. Apart 4rm all v sud nt forget dat he is being paid off 4 his sins.,1
10479,White Sox fan finds a sneaky way to stick it to the Cubs - Chicago Sun-Times http://t.co/k8zeMj4gAn,2
11803,found out I'm going to Ed Sheeran on Saturday and 2-0 in district I'm pumped,3
1536,gonna watch Sharknado tonight just so I can talk about it with my kids tomorrow,2
18755,"@Khurtizz Hey Curtis - Not sure if you have an Apple TV, but the 1st prank app for Apple TV launched today! https://t.co/Vw30po5Re1",2
9040,"Interesting, different ending to #SummerSlam - I guess it'll be Undertaker v Brock Lesnar #5 at #Wrestlemania 32 next April",2
9116,"More meta-textually, Ant-Man may be the worst movie in the Marvel Universe for gender roles. Of its... http://t.co/OrBmTSFmVu",1
17995,"When you've seen beyond yourself, then you may find, peace of mind is waiting there. - George Harrison #quote",2
13294,"@AskPlayStation I would purchase PS4 tomorrow however until the Logitech G27 is fully supported across the board, NO DEAL!!!",2
6496,I just want Thursday to come for Naruto,3
16315,Celebrate the life and music of George Harrison with a free special streaming event on 25th February. https://t.co/AukwQfla8x,3
17361,If the sun is shining down on you today.....thank george harrison and smile because little darlin' it's alright.,3
2485,"So.. finally saw @AnnaAkana in Ant-Man, I thin i may have zoned out starin at her tho cuz i remember nothing the guy said except ""yes""",3
19901,well I'm going to see Justin Bieber in March!!!! Merry Xmas to me.,3
15463,I love how Randy comes back in time to be involved in a ppv and we all accept it because c'mon it's Randy Orton,3
1576,Sharknado will set records for the number of watchers who have nothing better to do on a Wednesday night.,2
18958,Today is the day I never thought would come. Happy Star Wars Day everyone and may the  https://t.co/UwxNFjwH6w https://t.co/tW1qlnc0Th,3
18703,"I'm going to Troye Sivan at Alcatraz in Milan, Italy - May 2 https://t.co/Rc0k4VCT6X",2
6726,"U2, Foals and Chvrches all in the space of three weeks, roll on October/November!",3
14681,if Dustin Johnson can drive a 289 yard par 4 with an iron you can get up for school tomorrow,2
11042,#Indians just never got chance for a #Rays style rebuild where they could take a Longria 3rd or a David Price 1st overall.,2
5784,"David Price, the Anti-Kessel. My column: -Steve Simmons https://t.co/TDOvjobrve",2
14296,i think ima take Milan to the fair tomorrow,2
102,"Ugh, it's gonna be so embarrassing to have to go to work tomorrow, having not been being crowned Miss USA tonight.",1
11354,Man i really wanna see luffy go 4th gear : / ANd fuck i hope naruto isnt another flash back i give 0 fucks about ur pass atm JUST FIGHT DAMN,1
5434,11 in a row and David Price going tomorrow night? #LetsGo,2
8857,"@TasjaRae ice Cube says it in the movie ""Friday"" but everyone just says it to say it for some odd, dumb reason.",1
5420,Dustin Johnson might be the best Thursday golfer in history. He has to finish a major on top eventually. Has immense talent.,3
13678,the only thing brighter than the sun is Niall's smile -my brother just made my day,3
15020,Murray saves 2 break points and manages to hold serve to level the 4th set at 2-2. Murray not going down without a fight #USOpen,2
17566,"David Cameron is the new Tony Blair, not sure that's a chair I'd like to be sat in.",2
12050,Nooww it's September 2 and we still don't have our schedules PRINCE GEORGE WAS GOOD?,2
18004,Tony Blair bemoans 'tragedy'.... *spoiler alert* it's not the tragedy of millions of Middle East deaths  https://t.co/Z97pQdmBrh,1
13740,@msangelaholmes it has a scene where Ice Cube sits at a lap top and says.. this his funny.. and his wife says You finished? Friday is dope.,3
5907,"Had been wantin 2 c Black Friday since the whole Yakub controversy. Saw it aftr 10 years. Whoevr says Yakub shudnt hv been hung, shud c dis.",2
12525,Thursday night spent feeling sad n listening to Sam smith lol the usual xox,2
11934,"@Naruto_Databayo Shikari walks into Ichiraku's Ramen shop as he saw Naruto sitting at the bar. He sat down next to him, staying quiet.",2
19833,We'd love to see you in Israel SQL Saturday on April 4th. Learn from Brent Ozar and Rob Farley precons https://t.co/7q0YE7ZD3Y #sqlsaturday,3
10930,I still think they should have let Nicki continue what she was going to say rather then cut her off cuz it may hurt Miley's feelings,2
11437,Canada responded on Monday to GOP presidential contender Scott Walker's controversial comments about building a... http://t.co/3As4MbujUr,2
18214,Sunday World Man charged with IRA membership granted bail https://t.co/GdEl7y7CJf https://t.co/mZaH270wbA,1
